SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,stock_negativo,Costo_Unitario_Limpio,Lead_Time_Limpio
PROD-1771,monitores,1801.0,1053.47,281,,sur,2025-08-13,False,1053.47,5.0
PROD-2207,laptop,782.0,934.23,289,3.0,sur,2025-08-14,False,934.23,3.0
PROD-2966,laptops,312.0,1029.08,283,,zona_franca,2025-08-14,False,1029.08,5.0
PROD-1865,laptops,1227.0,1402.49,188,10.0,norte,2025-08-14,False,1402.49,10.0
PROD-2969,laptops,1991.0,232.86,228,,norte,2025-08-15,False,232.86,5.0
PROD-3031,laptops,1579.0,323.04,179,5.0,zona_franca,2025-08-16,False,323.04,5.0
PROD-2021,laptops,1712.0,1188.34,173,,norte,2025-08-16,False,1188.34,5.0
PROD-2658,laptops,54.0,284.1,109,,norte,2025-08-16,False,284.1,5.0
PROD-1383,monitores,7.0,1027.07,121,10.0,bod-ext-99,2025-08-16,False,1027.07,10.0
PROD-1476,laptops,795.0,173.33,123,5.0,zona_franca,2025-08-16,False,173.33,5.0
PROD-2198,smartphones,1991.0,311.23,224,3.0,norte,2025-08-17,False,311.23,3.0
PROD-1053,accesorios,1278.0,1143.11,226,,bod-ext-99,2025-08-17,False,1143.11,5.0
PROD-1843,smart-phone,586.0,879.58,214,5.0,zona_franca,2025-08-17,False,879.58,5.0
PROD-1990,tablets,1996.0,1335.25,229,,bod-ext-99,2025-08-17,False,1335.25,5.0
PROD-3059,smart-phone,90.0,287.24,288,5.0,bod-ext-99,2025-08-18,False,287.24,5.0
PROD-2567,accesorios,1673.0,1060.89,125,5.0,norte,2025-08-18,False,1060.89,5.0
PROD-1457,,742.0,186.91,299,3.0,bod-ext-99,2025-08-18,False,186.91,3.0
PROD-1535,laptop,414.0,496.27,140,10.0,norte,2025-08-19,False,496.27,10.0
PROD-3207,accesorios,1064.0,763.93,100,,occidente,2025-08-19,False,763.93,5.0
PROD-2451,monitores,380.0,924.66,203,5.0,occidente,2025-08-20,False,924.66,5.0
PROD-3190,tablets,1787.0,424.54,158,10.0,bod-ext-99,2025-08-20,False,424.54,10.0
PROD-1945,smart-phone,1287.0,223.93,133,5.0,sur,2025-08-20,False,223.93,5.0
PROD-2404,tablets,1003.0,222.86,173,,sur,2025-08-21,False,222.86,5.0
PROD-1634,tablets,547.0,798.61,193,5.0,occidente,2025-08-22,False,798.61,5.0
PROD-3082,monitores,200.0,147.56,125,10.0,bod-ext-99,2025-08-22,False,147.56,10.0
PROD-1830,monitores,1654.0,640.68,204,10.0,norte,2025-08-23,False,640.68,10.0
PROD-1663,laptop,1873.0,1247.6,164,3.0,norte,2025-08-23,False,1247.6,3.0
PROD-1807,laptops,1121.0,872.72,205,10.0,norte,2025-08-23,False,872.72,10.0
PROD-2697,smart-phone,812.0,428.23,210,3.0,sur,2025-08-23,False,428.23,3.0
PROD-1548,tablets,693.0,1371.44,167,,sur,2025-08-23,False,1371.44,5.0
PROD-1686,laptop,1879.0,610.73,111,10.0,norte,2025-08-24,False,610.73,10.0
PROD-2238,laptops,491.0,1327.3,161,,norte,2025-08-24,False,1327.3,5.0
PROD-2303,laptop,813.0,1110.31,257,3.0,sur,2025-08-24,False,1110.31,3.0
PROD-2650,smartphones,,1419.83,212,5.0,occidente,2025-08-24,False,1419.83,5.0
PROD-1330,laptops,669.0,426.75,235,,zona_franca,2025-08-24,False,426.75,5.0
PROD-3048,smart-phone,1482.0,829.05,186,,zona_franca,2025-08-24,False,829.05,5.0
PROD-2029,monitores,1605.0,793.67,216,10.0,norte,2025-08-24,False,793.67,10.0
PROD-2001,smart-phone,1917.0,251.92,142,3.0,sur,2025-08-24,False,251.92,3.0
PROD-1511,tablets,73.0,87.25,202,,norte,2025-08-24,False,87.25,5.0
PROD-3044,,1207.0,1389.41,151,5.0,norte,2025-08-25,False,1389.41,5.0
PROD-2387,accesorios,1538.0,753.28,189,,occidente,2025-08-25,False,753.28,5.0
PROD-2970,laptops,629.0,238.29,134,,sur,2025-08-26,False,238.29,5.0
PROD-3305,monitores,1154.0,69.26,222,5.0,norte,2025-08-26,False,69.26,5.0
PROD-2237,,194.0,916.27,144,3.0,norte,2025-08-26,False,916.27,3.0
PROD-1180,monitores,1889.0,564.6,195,,sur,2025-08-27,False,564.6,5.0
PROD-2060,laptops,355.0,128.05,174,5.0,occidente,2025-08-27,False,128.05,5.0
PROD-2572,laptop,1793.0,847.09,199,3.0,norte,2025-08-27,False,847.09,3.0
PROD-1499,accesorios,832.0,243.15,179,5.0,norte,2025-08-28,False,243.15,5.0
PROD-1806,,621.0,1057.68,221,5.0,bod-ext-99,2025-08-29,False,1057.68,5.0
PROD-1628,smart-phone,1877.0,1318.94,177,5.0,zona_franca,2025-08-29,False,1318.94,5.0
PROD-2369,tablets,1263.0,682.56,100,3.0,norte,2025-08-29,False,682.56,3.0
PROD-1462,laptop,1083.0,632.94,138,3.0,norte,2025-08-29,False,632.94,3.0
PROD-1139,laptops,330.0,353.14,100,,occidente,2025-08-29,False,353.14,5.0
PROD-1480,accesorios,1834.0,613.65,226,,norte,2025-08-29,False,613.65,5.0
PROD-2193,,1773.0,575.63,165,10.0,norte,2025-08-29,False,575.63,10.0
PROD-3291,,245.0,122.3,115,5.0,bod-ext-99,2025-08-29,False,122.3,5.0
PROD-1292,laptops,736.0,847.31,255,10.0,zona_franca,2025-08-30,False,847.31,10.0
PROD-2242,smart-phone,735.0,379.12,163,5.0,bod-ext-99,2025-08-30,False,379.12,5.0
PROD-3293,,589.0,829.49,197,,occidente,2025-08-30,False,829.49,5.0
PROD-2948,accesorios,1943.0,322.94,143,3.0,occidente,2025-08-30,False,322.94,3.0
PROD-1872,tablets,1151.0,1034.65,127,10.0,zona_franca,2025-08-30,False,1034.65,10.0
PROD-1194,smart-phone,1189.0,385.5,285,10.0,zona_franca,2025-08-30,False,385.5,10.0
PROD-2212,tablets,1400.0,482.07,243,,occidente,2025-08-31,False,482.07,5.0
PROD-1339,accesorios,530.0,1025.98,143,,occidente,2025-08-31,False,1025.98,5.0
PROD-1224,tablets,1813.0,521.56,228,10.0,sur,2025-08-31,False,521.56,10.0
PROD-2850,smartphones,,201.25,246,,norte,2025-09-01,False,201.25,5.0
PROD-2038,laptops,1442.0,657.11,197,10.0,zona_franca,2025-09-01,False,657.11,10.0
PROD-2003,laptops,1399.0,839.17,193,,bod-ext-99,2025-09-02,False,839.17,5.0
PROD-1084,smart-phone,1274.0,219.05,157,10.0,occidente,2025-09-02,False,219.05,10.0
PROD-2591,smartphones,1840.0,290.97,198,,occidente,2025-09-02,False,290.97,5.0
PROD-1438,smart-phone,-39.0,1355.38,169,,norte,2025-09-02,True,1355.38,5.0
PROD-3283,,-38.0,1407.92,122,3.0,norte,2025-09-03,True,1407.92,3.0
PROD-1500,smart-phone,,850000.0,196,,zona_franca,2025-09-03,False,850000.0,5.0
PROD-1021,monitores,115.0,1121.65,255,,bod-ext-99,2025-09-03,False,1121.65,5.0
PROD-3063,,154.0,1479.12,245,,bod-ext-99,2025-09-04,False,1479.12,5.0
PROD-1648,,1326.0,983.74,291,,sur,2025-09-04,False,983.74,5.0
PROD-3017,tablets,611.0,868.66,243,,sur,2025-09-04,False,868.66,5.0
PROD-1368,smartphones,1714.0,856.48,258,5.0,occidente,2025-09-04,False,856.48,5.0
PROD-2337,laptop,75.0,1432.02,295,,occidente,2025-09-04,False,1432.02,5.0
PROD-1673,laptop,263.0,878.83,299,,norte,2025-09-05,False,878.83,5.0
PROD-2040,monitores,610.0,50.33,257,,bod-ext-99,2025-09-05,False,50.33,5.0
PROD-1254,laptops,1574.0,656.31,197,,zona_franca,2025-09-05,False,656.31,5.0
PROD-1129,accesorios,743.0,416.64,299,,bod-ext-99,2025-09-05,False,416.64,5.0
PROD-1601,,319.0,1314.27,248,,norte,2025-09-05,False,1314.27,5.0
PROD-1038,laptops,885.0,319.31,299,,norte,2025-09-05,False,319.31,5.0
PROD-2304,tablets,531.0,1166.13,119,,bod-ext-99,2025-09-05,False,1166.13,5.0
PROD-2010,monitores,736.0,1325.88,205,3.0,norte,2025-09-06,False,1325.88,3.0
PROD-1014,,21.0,434.97,123,,bod-ext-99,2025-09-06,False,434.97,5.0
PROD-1374,laptops,1043.0,1488.35,169,5.0,norte,2025-09-06,False,1488.35,5.0
PROD-1785,laptops,1924.0,1365.21,153,10.0,occidente,2025-09-06,False,1365.21,10.0
PROD-2766,laptop,1281.0,396.19,287,5.0,sur,2025-09-06,False,396.19,5.0
PROD-2664,smartphones,1910.0,1054.72,230,5.0,occidente,2025-09-07,False,1054.72,5.0
PROD-2820,smart-phone,1897.0,313.56,179,,norte,2025-09-07,False,313.56,5.0
PROD-3476,,1174.0,486.7,179,5.0,occidente,2025-09-08,False,486.7,5.0
PROD-3050,tablets,,1039.87,240,,bod-ext-99,2025-09-08,False,1039.87,5.0
PROD-1286,laptops,664.0,839.09,130,10.0,sur,2025-09-09,False,839.09,10.0
PROD-3183,laptop,341.0,1229.06,163,,sur,2025-09-09,False,1229.06,5.0
PROD-2162,tablets,859.0,254.74,267,5.0,sur,2025-09-09,False,254.74,5.0
PROD-1753,tablets,1835.0,1489.15,239,10.0,zona_franca,2025-09-09,False,1489.15,10.0
PROD-1910,smartphones,873.0,985.57,285,10.0,sur,2025-09-09,False,985.57,10.0
PROD-1870,monitores,723.0,868.66,132,,norte,2025-09-09,False,868.66,5.0
PROD-1205,monitores,1309.0,1140.98,145,10.0,sur,2025-09-10,False,1140.98,10.0
PROD-2795,tablets,949.0,1226.86,193,3.0,sur,2025-09-11,False,1226.86,3.0
PROD-1656,smart-phone,1254.0,120.13,142,5.0,zona_franca,2025-09-11,False,120.13,5.0
PROD-2563,tablets,1944.0,712.49,118,,bod-ext-99,2025-09-11,False,712.49,5.0
PROD-1384,monitores,291.0,1277.99,291,5.0,norte,2025-09-11,False,1277.99,5.0
PROD-2991,smartphones,1982.0,890.7,184,10.0,zona_franca,2025-09-12,False,890.7,10.0
PROD-3125,laptop,,291.48,291,,occidente,2025-09-12,False,291.48,5.0
PROD-1248,laptops,1338.0,372.88,106,3.0,norte,2025-09-12,False,372.88,3.0
PROD-2000,laptop,,620.03,133,,bod-ext-99,2025-09-13,False,620.03,5.0
PROD-2500,smartphones,,1414.93,129,,norte,2025-09-15,False,1414.93,5.0
PROD-2662,accesorios,1374.0,423.57,255,,sur,2025-09-15,False,423.57,5.0
PROD-1506,,1332.0,1315.65,227,5.0,norte,2025-09-16,False,1315.65,5.0
PROD-2672,,1988.0,1467.31,163,,bod-ext-99,2025-09-16,False,1467.31,5.0
PROD-2264,laptop,1506.0,1275.31,186,,sur,2025-09-16,False,1275.31,5.0
PROD-2954,smartphones,1749.0,121.06,127,,bod-ext-99,2025-09-17,False,121.06,5.0
PROD-1237,laptop,1558.0,1185.78,151,3.0,norte,2025-09-17,False,1185.78,3.0
PROD-1701,,1028.0,1441.7,227,5.0,occidente,2025-09-18,False,1441.7,5.0
PROD-2323,laptop,1813.0,313.64,137,,norte,2025-09-18,False,313.64,5.0
PROD-2603,laptops,1363.0,190.21,150,,bod-ext-99,2025-09-18,False,190.21,5.0
PROD-3114,monitores,1824.0,287.41,229,,zona_franca,2025-09-18,False,287.41,5.0
PROD-3332,laptop,1781.0,843.03,176,10.0,sur,2025-09-18,False,843.03,10.0
PROD-3198,laptop,179.0,1493.69,126,,sur,2025-09-19,False,1493.69,5.0
PROD-3460,accesorios,1674.0,293.77,292,,bod-ext-99,2025-09-19,False,293.77,5.0
PROD-2391,laptop,1026.0,940.57,189,,zona_franca,2025-09-19,False,940.57,5.0
PROD-2229,smartphones,506.0,291.03,129,3.0,norte,2025-09-20,False,291.03,3.0
PROD-1859,smart-phone,1628.0,630.45,206,,norte,2025-09-20,False,630.45,5.0
PROD-1974,accesorios,1969.0,1094.56,160,,norte,2025-09-20,False,1094.56,5.0
PROD-2441,tablets,878.0,842.29,127,,norte,2025-09-21,False,842.29,5.0
PROD-2407,monitores,1439.0,1259.54,122,5.0,norte,2025-09-21,False,1259.54,5.0
PROD-2882,laptops,1127.0,1101.72,156,5.0,norte,2025-09-21,False,1101.72,5.0
PROD-3415,tablets,1424.0,561.17,259,,norte,2025-09-21,False,561.17,5.0
PROD-1162,,1230.0,865.17,273,5.0,bod-ext-99,2025-09-21,False,865.17,5.0
PROD-2907,laptops,639.0,145.78,275,10.0,norte,2025-09-21,False,145.78,10.0
PROD-1577,laptop,1624.0,651.5,209,,sur,2025-09-21,False,651.5,5.0
PROD-1491,monitores,1436.0,894.94,290,,norte,2025-09-22,False,894.94,5.0
PROD-1096,tablets,1687.0,523.85,246,,occidente,2025-09-22,False,523.85,5.0
PROD-1242,accesorios,443.0,1006.28,283,,norte,2025-09-22,False,1006.28,5.0
PROD-3497,tablets,1454.0,218.68,128,3.0,bod-ext-99,2025-09-23,False,218.68,3.0
PROD-2799,laptops,608.0,1054.73,244,,sur,2025-09-23,False,1054.73,5.0
PROD-2401,smartphones,961.0,1164.68,261,10.0,norte,2025-09-23,False,1164.68,10.0
PROD-1373,,1864.0,1340.37,191,,norte,2025-09-23,False,1340.37,5.0
PROD-2380,laptop,1900.0,103.23,193,5.0,norte,2025-09-23,False,103.23,5.0
PROD-2043,laptops,1249.0,1126.32,258,3.0,norte,2025-09-23,False,1126.32,3.0
PROD-2995,laptops,913.0,391.31,270,,zona_franca,2025-09-23,False,391.31,5.0
PROD-2833,smartphones,77.0,215.25,257,,zona_franca,2025-09-24,False,215.25,5.0
PROD-2220,laptops,1413.0,284.46,115,10.0,norte,2025-09-24,False,284.46,10.0
PROD-2424,,1805.0,1451.1,215,,zona_franca,2025-09-25,False,1451.1,5.0
PROD-2434,accesorios,1425.0,458.78,109,10.0,sur,2025-09-25,False,458.78,10.0
PROD-2703,smartphones,649.0,878.24,228,10.0,bod-ext-99,2025-09-25,False,878.24,10.0
PROD-3197,,26.0,570.18,108,,occidente,2025-09-25,False,570.18,5.0
PROD-2514,accesorios,1351.0,460.01,134,,bod-ext-99,2025-09-25,False,460.01,5.0
PROD-2329,monitores,986.0,334.91,236,10.0,sur,2025-09-25,False,334.91,10.0
PROD-2017,smartphones,214.0,1011.56,114,5.0,sur,2025-09-26,False,1011.56,5.0
PROD-3071,smartphones,1298.0,964.42,224,3.0,zona_franca,2025-09-26,False,964.42,3.0
PROD-1024,accesorios,678.0,1446.87,250,,norte,2025-09-26,False,1446.87,5.0
PROD-3200,monitores,,754.53,271,,bod-ext-99,2025-09-27,False,754.53,5.0
PROD-1857,smartphones,1851.0,360.29,287,,norte,2025-09-27,False,360.29,5.0
PROD-2512,monitores,120.0,142.5,285,5.0,sur,2025-09-27,False,142.5,5.0
PROD-2680,accesorios,170.0,1485.91,266,,norte,2025-09-27,False,1485.91,5.0
PROD-3362,smart-phone,1913.0,783.9,139,3.0,zona_franca,2025-09-27,False,783.9,3.0
PROD-2607,laptops,746.0,107.07,213,,sur,2025-09-28,False,107.07,5.0
PROD-2741,tablets,1533.0,1475.84,276,,norte,2025-09-28,False,1475.84,5.0
PROD-2182,,172.0,265.33,205,,norte,2025-09-29,False,265.33,5.0
PROD-3193,laptops,315.0,699.72,118,,zona_franca,2025-09-30,False,699.72,5.0
PROD-2344,smart-phone,-32.0,225.89,199,,bod-ext-99,2025-10-01,True,225.89,5.0
PROD-2368,laptops,1965.0,173.2,113,5.0,bod-ext-99,2025-10-01,False,173.2,5.0
PROD-3093,tablets,667.0,1243.36,272,3.0,bod-ext-99,2025-10-01,False,1243.36,3.0
PROD-3252,smartphones,1688.0,357.52,243,,sur,2025-10-01,False,357.52,5.0
PROD-2803,,401.0,934.04,114,,sur,2025-10-01,False,934.04,5.0
PROD-2824,monitores,-32.0,722.78,258,,occidente,2025-10-01,True,722.78,5.0
PROD-1204,accesorios,257.0,634.66,156,10.0,sur,2025-10-02,False,634.66,10.0
PROD-2477,,1073.0,522.95,236,,occidente,2025-10-02,False,522.95,5.0
PROD-2698,laptops,203.0,63.18,120,3.0,norte,2025-10-03,False,63.18,3.0
PROD-1378,tablets,905.0,416.89,236,,occidente,2025-10-03,False,416.89,5.0
PROD-1380,,1685.0,199.12,286,10.0,zona_franca,2025-10-04,False,199.12,10.0
PROD-3323,,1044.0,958.91,129,,sur,2025-10-04,False,958.91,5.0
PROD-3389,tablets,176.0,495.28,153,3.0,zona_franca,2025-10-04,False,495.28,3.0
PROD-2341,,645.0,425.41,227,,norte,2025-10-04,False,425.41,5.0
PROD-2726,accesorios,1384.0,446.54,159,5.0,occidente,2025-10-05,False,446.54,5.0
PROD-2885,laptop,611.0,1464.62,257,,norte,2025-10-05,False,1464.62,5.0
PROD-3429,smartphones,776.0,441.13,185,,occidente,2025-10-05,False,441.13,5.0
PROD-2438,,1945.0,754.17,172,,occidente,2025-10-05,False,754.17,5.0
PROD-3479,laptops,366.0,419.26,299,,norte,2025-10-05,False,419.26,5.0
PROD-2296,smartphones,507.0,401.41,219,,norte,2025-10-05,False,401.41,5.0
PROD-3234,laptops,332.0,899.42,224,3.0,bod-ext-99,2025-10-06,False,899.42,3.0
PROD-1682,smart-phone,647.0,690.66,135,5.0,occidente,2025-10-06,False,690.66,5.0
PROD-1712,laptops,1287.0,161.92,166,,norte,2025-10-06,False,161.92,5.0
PROD-1333,smartphones,1266.0,481.07,280,,bod-ext-99,2025-10-07,False,481.07,5.0
PROD-3256,smart-phone,1048.0,389.77,190,,norte,2025-10-07,False,389.77,5.0
PROD-1814,accesorios,1055.0,657.69,190,5.0,zona_franca,2025-10-07,False,657.69,5.0
PROD-1466,,998.0,50.04,237,,zona_franca,2025-10-07,False,50.04,5.0
PROD-2305,smart-phone,644.0,1464.35,264,5.0,norte,2025-10-07,False,1464.35,5.0
PROD-1487,accesorios,639.0,693.95,110,10.0,sur,2025-10-07,False,693.95,10.0
PROD-1473,accesorios,41.0,1438.57,120,,occidente,2025-10-08,False,1438.57,5.0
PROD-1839,monitores,1030.0,1224.73,106,,occidente,2025-10-08,False,1224.73,5.0
PROD-2287,laptop,216.0,811.32,210,10.0,zona_franca,2025-10-08,False,811.32,10.0
PROD-1651,,652.0,919.22,173,5.0,zona_franca,2025-10-08,False,919.22,5.0
PROD-2275,,,841.26,292,5.0,norte,2025-10-09,False,841.26,5.0
PROD-2639,tablets,276.0,129.7,209,,occidente,2025-10-09,False,129.7,5.0
PROD-2917,laptop,1014.0,231.61,148,10.0,zona_franca,2025-10-09,False,231.61,10.0
PROD-2495,monitores,1411.0,612.56,206,,bod-ext-99,2025-10-09,False,612.56,5.0
PROD-3259,smartphones,520.0,1450.13,171,5.0,bod-ext-99,2025-10-10,False,1450.13,5.0
PROD-1217,monitores,35.0,1376.84,289,3.0,occidente,2025-10-10,False,1376.84,3.0
PROD-2653,smart-phone,1850.0,1368.91,142,3.0,bod-ext-99,2025-10-10,False,1368.91,3.0
PROD-1721,smartphones,1119.0,1426.02,146,,norte,2025-10-10,False,1426.02,5.0
PROD-3311,accesorios,414.0,779.67,292,10.0,occidente,2025-10-11,False,779.67,10.0
PROD-1127,laptops,1241.0,378.46,192,5.0,norte,2025-10-11,False,378.46,5.0
PROD-1265,tablets,1423.0,84.38,258,5.0,occidente,2025-10-11,False,84.38,5.0
PROD-3304,laptops,893.0,1242.85,277,,norte,2025-10-11,False,1242.85,5.0
PROD-3498,smartphones,682.0,1456.67,121,,norte,2025-10-11,False,1456.67,5.0
PROD-1790,laptop,1591.0,751.51,270,3.0,norte,2025-10-11,False,751.51,3.0
PROD-1542,smartphones,578.0,979.4,206,,norte,2025-10-11,False,979.4,5.0
PROD-1058,smartphones,584.0,130.63,202,10.0,occidente,2025-10-12,False,130.63,10.0
PROD-1283,smart-phone,1788.0,903.11,176,10.0,sur,2025-10-12,False,903.11,10.0
PROD-2858,smart-phone,1609.0,1250.87,162,10.0,bod-ext-99,2025-10-12,False,1250.87,10.0
PROD-1941,monitores,1665.0,530.84,247,,bod-ext-99,2025-10-12,False,530.84,5.0
PROD-2977,smartphones,1178.0,1228.63,136,3.0,occidente,2025-10-12,False,1228.63,3.0
PROD-1936,laptop,1191.0,1158.74,164,,sur,2025-10-12,False,1158.74,5.0
PROD-1504,smart-phone,1588.0,1065.89,174,5.0,norte,2025-10-12,False,1065.89,5.0
PROD-2880,laptop,362.0,85.73,225,5.0,bod-ext-99,2025-10-13,False,85.73,5.0
PROD-1660,,1234.0,562.0,285,,occidente,2025-10-13,False,562.0,5.0
PROD-2392,,1254.0,393.08,274,3.0,zona_franca,2025-10-13,False,393.08,3.0
PROD-1536,,446.0,939.77,297,5.0,norte,2025-10-14,False,939.77,5.0
PROD-2123,smart-phone,1677.0,408.09,117,3.0,zona_franca,2025-10-14,False,408.09,3.0
PROD-3275,monitores,,630.52,272,10.0,sur,2025-10-14,False,630.52,10.0
PROD-3096,tablets,911.0,637.54,181,5.0,norte,2025-10-14,False,637.54,5.0
PROD-3078,smart-phone,770.0,303.43,220,,bod-ext-99,2025-10-14,False,303.43,5.0
PROD-1050,smart-phone,,732.89,284,,bod-ext-99,2025-10-14,False,732.89,5.0
PROD-1376,accesorios,657.0,354.96,232,,norte,2025-10-15,False,354.96,5.0
PROD-2751,,1061.0,355.91,188,,sur,2025-10-15,False,355.91,5.0
PROD-1400,,,136.92,153,5.0,zona_franca,2025-10-15,False,136.92,5.0
PROD-2147,tablets,543.0,986.02,289,,zona_franca,2025-10-16,False,986.02,5.0
PROD-1896,laptop,637.0,489.91,261,3.0,norte,2025-10-16,False,489.91,3.0
PROD-3457,smartphones,1470.0,207.18,288,5.0,norte,2025-10-16,False,207.18,5.0
PROD-2068,monitores,721.0,787.9,155,,sur,2025-10-16,False,787.9,5.0
PROD-3313,monitores,1180.0,753.67,103,,norte,2025-10-17,False,753.67,5.0
PROD-2553,accesorios,227.0,105.68,286,,occidente,2025-10-17,False,105.68,5.0
PROD-1661,smartphones,464.0,1209.69,136,,norte,2025-10-17,False,1209.69,5.0
PROD-2734,laptops,221.0,515.06,158,,norte,2025-10-17,False,515.06,5.0
PROD-2217,tablets,525.0,228.71,224,,zona_franca,2025-10-17,False,228.71,5.0
PROD-3371,accesorios,1062.0,734.26,242,,bod-ext-99,2025-10-17,False,734.26,5.0
PROD-1259,smartphones,254.0,195.36,188,,bod-ext-99,2025-10-18,False,195.36,5.0
PROD-1908,smart-phone,218.0,502.68,161,10.0,norte,2025-10-18,False,502.68,10.0
PROD-2604,accesorios,1233.0,1094.66,114,5.0,zona_franca,2025-10-18,False,1094.66,5.0
PROD-2033,laptop,1643.0,681.13,120,,sur,2025-10-18,False,681.13,5.0
PROD-3156,accesorios,904.0,259.25,185,10.0,norte,2025-10-19,False,259.25,10.0
PROD-1031,laptops,1061.0,542.96,127,,norte,2025-10-19,False,542.96,5.0
PROD-2684,smart-phone,1531.0,297.17,219,,sur,2025-10-19,False,297.17,5.0
PROD-1603,laptop,601.0,550.95,243,5.0,bod-ext-99,2025-10-19,False,550.95,5.0
PROD-1261,laptop,1913.0,1009.49,271,5.0,norte,2025-10-20,False,1009.49,5.0
PROD-2109,smartphones,1918.0,482.2,237,,norte,2025-10-21,False,482.2,5.0
PROD-1318,smart-phone,1349.0,273.15,250,,zona_franca,2025-10-21,False,273.15,5.0
PROD-1583,tablets,1234.0,1229.9,185,10.0,norte,2025-10-21,False,1229.9,10.0
PROD-1717,accesorios,689.0,406.48,215,,norte,2025-10-21,False,406.48,5.0
PROD-1774,tablets,1637.0,845.45,179,5.0,zona_franca,2025-10-21,False,845.45,5.0
PROD-3443,,1923.0,269.33,171,,norte,2025-10-22,False,269.33,5.0
PROD-3251,smartphones,987.0,1042.85,128,,sur,2025-10-22,False,1042.85,5.0
PROD-3468,laptops,1067.0,141.22,160,,norte,2025-10-22,False,141.22,5.0
PROD-2334,accesorios,1699.0,1294.01,270,5.0,norte,2025-10-24,False,1294.01,5.0
PROD-1935,laptops,935.0,1292.98,120,,sur,2025-10-24,False,1292.98,5.0
PROD-2496,,1038.0,1252.87,170,10.0,zona_franca,2025-10-24,False,1252.87,10.0
PROD-2574,,1646.0,1322.74,116,10.0,norte,2025-10-25,False,1322.74,10.0
PROD-2353,laptop,1522.0,1105.07,183,,occidente,2025-10-25,False,1105.07,5.0
PROD-1803,laptops,1960.0,1181.31,214,10.0,norte,2025-10-26,False,1181.31,10.0
PROD-3356,laptop,-40.0,234.31,129,,occidente,2025-10-26,True,234.31,5.0
PROD-3340,laptop,141.0,430.91,263,3.0,norte,2025-10-27,False,430.91,3.0
PROD-2663,smartphones,1722.0,702.42,159,,bod-ext-99,2025-10-27,False,702.42,5.0
PROD-2632,,1626.0,1440.36,126,,bod-ext-99,2025-10-27,False,1440.36,5.0
PROD-3241,smartphones,943.0,1176.39,177,,occidente,2025-10-27,False,1176.39,5.0
PROD-3307,accesorios,1046.0,716.37,270,10.0,zona_franca,2025-10-27,False,716.37,10.0
PROD-1810,smartphones,1399.0,934.66,257,,bod-ext-99,2025-10-27,False,934.66,5.0
PROD-2959,smartphones,244.0,914.7,103,5.0,bod-ext-99,2025-10-28,False,914.7,5.0
PROD-1220,smartphones,1943.0,751.83,138,,norte,2025-10-28,False,751.83,5.0
PROD-2581,tablets,939.0,471.77,173,,norte,2025-10-28,False,471.77,5.0
PROD-2249,accesorios,1251.0,759.12,151,5.0,norte,2025-10-28,False,759.12,5.0
PROD-1464,accesorios,187.0,1180.74,212,10.0,norte,2025-10-29,False,1180.74,10.0
PROD-1690,tablets,1442.0,750.78,238,3.0,bod-ext-99,2025-10-29,False,750.78,3.0
PROD-1366,laptop,-15.0,1049.18,189,10.0,sur,2025-10-29,True,1049.18,10.0
PROD-2552,smart-phone,383.0,1008.95,283,,bod-ext-99,2025-10-29,False,1008.95,5.0
PROD-2818,tablets,1374.0,763.4,145,3.0,occidente,2025-10-29,False,763.4,3.0
PROD-2944,monitores,1311.0,182.46,270,3.0,zona_franca,2025-10-29,False,182.46,3.0
PROD-2540,smart-phone,1199.0,133.22,233,5.0,norte,2025-10-31,False,133.22,5.0
PROD-1916,tablets,1510.0,1185.91,253,3.0,zona_franca,2025-10-31,False,1185.91,3.0
PROD-2302,smart-phone,1721.0,920.36,175,,zona_franca,2025-11-01,False,920.36,5.0
PROD-3310,laptop,1207.0,1042.43,158,,occidente,2025-11-01,False,1042.43,5.0
PROD-1313,smart-phone,1425.0,818.41,141,10.0,norte,2025-11-02,False,818.41,10.0
PROD-1643,laptops,1380.0,174.89,276,10.0,occidente,2025-11-02,False,174.89,10.0
PROD-1630,laptops,596.0,306.87,166,,norte,2025-11-03,False,306.87,5.0
PROD-3461,laptop,836.0,792.78,263,10.0,norte,2025-11-03,False,792.78,10.0
PROD-1018,,287.0,1279.76,175,,zona_franca,2025-11-03,False,1279.76,5.0
PROD-1946,monitores,1048.0,502.49,223,,norte,2025-11-03,False,502.49,5.0
PROD-2096,tablets,650.0,321.33,195,10.0,zona_franca,2025-11-03,False,321.33,10.0
PROD-1459,smartphones,113.0,1381.68,279,3.0,occidente,2025-11-04,False,1381.68,3.0
PROD-1995,monitores,373.0,442.31,153,,sur,2025-11-04,False,442.31,5.0
PROD-3054,smart-phone,398.0,710.57,160,,zona_franca,2025-11-04,False,710.57,5.0
PROD-3426,smart-phone,1741.0,595.58,206,,norte,2025-11-04,False,595.58,5.0
PROD-2762,smartphones,1114.0,949.34,101,,norte,2025-11-05,False,949.34,5.0
PROD-3367,monitores,774.0,826.75,246,10.0,norte,2025-11-05,False,826.75,10.0
PROD-1942,,-10.0,775.84,237,5.0,bod-ext-99,2025-11-06,True,775.84,5.0
PROD-2814,accesorios,62.0,966.0,131,,norte,2025-11-06,False,966.0,5.0
